지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
10574,2002-04-15,,CARLSFELD,,,50.4333,12.6167,898,,,,
10577,2002-04-15,,CHEMNITZ,,,50.8,12.8667,418,,,,
10578,2002-04-15,,FICHTELBERG,,,50.4333,12.95,1213,,,,
10579,2002-04-15,,MARIENBERG,,,50.65,13.15,639,,,,
10582,2002-04-15,,ZINNWALD-GEORGENFELD,,,50.7333,13.75,877,,,,
10591,2002-04-15,,LICHTENHAIN-MITTELNDORF,,,50.9333,14.2167,300,,,,
10609,2002-04-15,,TRIER-PETRISBERG,,,49.75,6.6667,265,,,,
10615,2002-04-15,,DEUSELBACH,,,49.7667,7.05,480,,,,
10616,2002-04-15,,HAHN,,,49.95,7.2667,502,,,,
10628,2002-04-15,,GEISENHEIM,,,49.9833,7.95,118,,,,
10635,2002-04-15,,KLEINER FELDBERG/TAUNUS,,,50.2167,8.45,805,,,,
10637,2002-04-15,,푸랑크푸르트,,,50.05,8.6,111,,,,
10641,2007-01-01,,오펜바하,,,50.0833,8.7833,119,,,,
10646,2007-01-01,,NEUHUTTEN-SPESSART,,,50.0167,9.4167,340,,,,
10648,2002-04-15,,MICHELSTADT-VIELBRUNN,,,49.7167,9.1,453,,,,
10655,2002-04-15,,WUERZBURG,,,49.7667,9.9667,268,,,,
10658,2002-04-15,,BAD KISSINGEN,,,50.2,10.0833,262,,,,
10671,2002-04-15,,COBURG,,,50.2833,10.9833,322,,,,
10675,2002-04-15,,BAMBERG,,,49.8833,10.9167,239,,,,
10685,2002-04-15,,HOF,,,50.3167,11.8833,567,,,,
10686,2007-01-01,,WUNSIEDEL-SCHONBRUNN,,,50.0333,11.9667,624,,,,
10688,2002-04-15,,WEIDEN,,,49.6667,12.1833,438,,,,
10704,2002-04-15,,BERUS,,,49.2833,6.6833,363,,,,
10706,2002-04-15,,THOLEY,,,49.4833,7.05,396,,,,
10708,2002-04-15,,SAARBRUECKEN/ENSHEIM,,,49.2167,7.1167,322,,,,
10724,2002-04-15,,WEINBIET,,,49.3833,8.1167,553,,,,
10729,2002-04-15,,만하임,,,49.5167,8.55,96,,,,
10731,2002-04-15,,RHEINSTETTEN,,,48.9667,8.3167,116,,,,
10733,2002-04-15,,WAIBSTADT,,,49.3,8.9,237,,,,
10736,2002-04-15,,MUEHLACKER,,,48.9667,8.8667,244,,,,
10738,2002-04-15,,스튜트가르트,,,48.6833,9.2333,396,,,,
10739,2002-04-15,,슈트트가르트,,,48.8333,9.2,314,,,,
10742,2002-04-15,,OEHRINGEN,,,49.2167,9.5167,276,,,,
10756,2002-04-15,,FEUCHTWANGEN-HEILBRONN,,,49.1667,10.3667,475,,,,
10761,2002-04-15,,WEISSENBURG,,,49.0167,10.9667,422,,,,
10763,2002-04-15,,뉘른베르그,,,49.5,11.05,318,,,,
10765,2002-04-15,,ROTH,,,49.2167,11.1,388,,,,
10776,2002-04-15,,REGENSBURG,,,49.05,12.1,366,,,,
10777,2002-04-15,,GELBELSEE,,,48.95,11.4333,539,,,,
10782,2007-01-01,,WALDMUNCHEN,,,49.4,12.6833,500,,,,
10788,2002-04-15,,STRAUBING,,,48.8333,12.5667,350,,,,
10791,2002-04-15,,GROSSER ARBER,,,49.1167,13.1333,1449,,,,
10796,2002-04-15,,ZWIESEL,,,49.0333,13.2333,612,,,,
10803,2002-04-15,,FREIBURG,,,48,7.85,269,,,,
10805,2002-04-15,,LAHR,,,48.3667,7.8333,155,,,,
10815,2002-04-15,,FREUDENSTADT,,,48.45,8.4167,797,,,,
10818,2002-04-15,,KLIPPENECK,,,48.1,8.75,973,,,,
10827,2002-04-15,,MESSSTETTEN,,,48.1833,9,920,,,,
10836,2002-04-15,,STOETTEN,,,48.6667,9.8667,734,,,,
10850,2002-04-15,,HARBURG,,,48.7833,10.7,457,,,,
10852,2002-04-15,,AUGSBURG,,,48.4333,10.9333,461,,,,
10863,2002-04-15,,WEIHENSTEPHAN,,,48.4,11.7,470,,,,
10865,2002-04-15,,뮌헨,,,48.1333,11.55,520,,,,
10870,2002-04-15,,뮌헨,,,48.3667,11.8,453,,,,
10872,2002-04-15,,GOTTFRIEDING,,,48.6667,12.5333,350,,,,
10875,2002-04-15,,MUEHLDORF,,,48.2833,12.5,405,,,,
10895,2002-04-15,,FURSTENZELL,,,48.55,13.35,476,,,,
10908,2002-04-15,,FELDBERG/SCHWARZWALD,,,47.8833,8,1486,,,,
10929,2002-04-15,,KONSTANZ,,,47.6833,9.1833,443,,,,
10945,2007-01-01,,LEUTKIRCH-HERLAZHOFEN,,,47.8,10.0333,674,,,,
10946,2002-04-15,,KEMPTEN,,,47.7167,10.3333,705,,,,
10948,2002-04-15,,OBERSTDORF,,,47.4,10.2833,810,,,,
10961,2002-04-15,,ZUGSPITZE,,,47.4167,10.9833,2960,,,,
10962,2002-04-15,,HOHENPEISSENBERG,,,47.8,11.0167,977,,,,
10963,2002-04-15,,GARMISCH-PARTENKIRCHEN,,,47.4833,11.0667,719,,,,
10982,2002-04-15,,CHIEMING,,,47.8833,12.5333,549,,,,
11035,2002-04-15,,비인,,,48.25,16.3667,195,,,,
11487,2002-04-15,,KOCELOVICE,,,49.4667,13.8333,519,,,,
11518,2002-04-15,,프라하,,,50.1,14.25,380,,,,
11782,2002-04-15,,OSTRAVA/MOSNOV,,,49.6833,18.1167,257,,,,
11826,2002-04-15,,PIESTANY,,,48.6167,17.8333,163,,,,
11858,2002-04-15,,HURBANOVO,,,47.8667,18.2,115,,,,
11903,2002-04-15,,SLIAC,,,48.65,19.15,314,,,,
11934,2002-04-15,,POPRAD/TATRY,,,49.0667,20.25,694,,,,
11968,2002-04-15,,KOSICE,,,48.6667,21.2167,230,,,,
12375,2002-04-15,,바르샤바,,,52.1667,20.9667,106,,,,
12843,2002-04-15,,부다페스트,,,47.4333,19.1833,138,,,,
13168,2002-04-15,,NOVI SAD RIMSKI SANCEVI,,,45.3333,19.85,86,,,,
13274,2002-04-15,,베오그라드,,,44.8,20.4667,132,,,,
13363,2002-04-15,,PLEVLJA,,,43.35,19.35,784,,,,
13388,2002-04-15,,NIS,,,43.3333,21.9,202,,,,
13463,2002-04-15,,PODGORICA-GRAD,,,42.4333,19.2833,49,,,,
13577,2002-04-15,,LAZAROPOLE,,,41.5333,20.7,1332,,,,
13615,2002-04-15,,TIRANA,,,41.3333,19.7833,89,,,,
14015,2002-04-15,,류불랴나,,,46.0667,14.5167,299,,,,
14236,2002-04-15,,자그레브,,,45.8167,15.9833,157,,,,
14240,2002-04-15,,자그레브,,,45.8167,16.0333,123,,,,
14445,2002-04-15,,SPLIT/MARJAN,,,43.5167,16.4333,122,,,,
15023,2002-04-15,,SUCEAVA,,,47.6333,26.25,352,,,,
15085,2002-04-15,,BISTRITA,,,47.15,24.5,366,,,,
15090,2002-04-15,,IASI,,,47.1667,27.6333,102,,,,
15120,2002-04-15,,CLUJ-NAPOCA,,,46.7833,23.5667,410,,,,
15247,2002-04-15,,TIMISOARA,,,45.7667,21.25,86,,,,
15260,2002-04-15,,SIBIU,,,45.8,24.15,443,,,,
15280,2002-04-15,,VARFU OMU,,,45.45,25.45,2504,,,,
15292,2002-04-15,,CARANSEBES,,,45.4167,22.25,241,,,,
15310,2002-04-15,,GALATI,,,45.4833,28.0333,71,,,,
15350,2002-04-15,,BUZAU,,,45.1333,26.85,96,,,,
15360,2002-04-15,,SULINA,,,45.1667,29.7333,3,,,,
15420,2002-04-15,,부쿠레스티,,,44.4833,26.1833,90,,,,
15450,2002-04-15,,CRAIOVA,,,44.3167,23.8667,192,,,,
15480,2002-04-15,,CONSTANTA,,,44.2167,28.65,13,,,,
15614,2002-04-15,,소피아,,,42.65,23.3833,588,,,,
16008,2002-04-15,,S. VALENTINO ALLA MUTA,,,46.75,10.5333,1459,,,,
16022,2002-04-15,,PAGANELLA,,,46.15,11.0333,2125,,,,
16033,2002-04-15,,DOBBIACO,,,46.7333,12.2167,1222,,,,
16052,2002-04-15,,PIAN ROSA,,,45.9333,7.7,3480,,,,
16061,2002-04-15,,TORINO/BRIC DELLA CROCE,,,45.0333,7.7333,709,,,,
16080,2002-04-15,,MILANO/LINATE,,,45.4333,9.2833,107,,,,
16088,2002-04-15,,BRESCIA/GHEDI,,,45.4167,10.2833,102,,,,
16098,2002-04-15,,TREVISO/ISTRANA,,,45.6833,12.1,45,,,,
16110,2002-04-15,,트리에스테,,,45.65,13.75,8,,,,
16134,2002-04-15,,MONTE CIMONE,,,44.2,10.7,2165,,,,
16146,2002-04-15,,PUNTA MARINA,,,44.45,12.3,2,,,,
16148,2002-04-15,,CERVIA,,,44.2167,12.3,6,,,,
16153,2002-04-15,,CAPO MELE,,,43.95,8.1667,220,,,,
16158,2002-04-15,,피사,,,43.6833,10.3833,2,,,,
16179,2002-04-15,,FRONTONE,,,43.5167,12.7333,570,,,,
16206,2002-04-15,,GROSSETO,,,42.75,11.0667,5,,,,
16219,2002-04-15,,MONTE TERMINILLO,,,42.4667,12.9833,1874,,,,
16224,2002-04-15,,VIGNA DI VALLE,,,42.0833,12.2167,262,,,,
16232,2002-04-15,,TERMOLI,,,42,15,16,,,,
16242,2002-04-15,,로마,,,41.8,12.2333,2,,,,
16245,2002-04-15,,PRATICA DI MARE,,,41.65,12.45,6,,,,
16252,2002-04-15,,CAMPOBASSO,,,41.5667,14.65,793,,,,
16253,2002-04-15,,GRAZZANISE,,,41.05,14.0667,9,,,,
16258,2002-04-15,,MONTE S. ANGELO,,,41.7,15.95,838,,,,
16263,2002-04-15,,TREVICO,,,41.05,15.2333,1085,,,,
16280,2002-04-15,,PONZA,,,40.9167,12.95,184,,,,
16289,2002-04-15,,나폴리,,,40.85,14.3,88,,,,
16310,2002-04-15,,CAPO PALINURO,,,40.0167,15.2833,184,,,,
16325,2002-04-15,,MARINA DI GINOSA,,,40.4333,16.8833,2,,,,
16344,2002-04-15,,MONTE SCURO,,,39.3333,16.4,1710,,,,
16360,2002-04-15,,S. MARIA DI LEUCA,,,39.8167,18.35,104,,,,
16400,2002-04-15,,USTICA,,,38.7,13.1833,250,,,,
16420,2002-04-15,,메시나,,,38.2,15.55,59,,,,
16429,2002-04-15,,TRAPANI/BIRGI,,,37.9167,12.5,7,,,,
16450,2002-04-15,,ENNA,,,37.5667,14.2833,940,,,,
16453,2002-04-15,,GELA,,,37.0833,14.2167,11,,,,
16459,2002-04-15,,CATANIA/SIGONELLA,,,37.4,14.9167,22,,,,
16480,2002-04-15,,COZZO SPADARO,,,36.6833,15.1333,46,,,,
16522,2002-04-15,,CAPO CACCIA,,,40.5667,8.1667,200,,,,
16546,2002-04-15,,DECIMOMANNU,,,39.35,8.9667,29,,,,
16550,2002-04-15,,CAPO BELLAVISTA,,,39.9333,9.7167,138,,,,
16597,2002-04-15,,루카,,,35.85,14.4833,91,,,,
16716,2002-04-15,,아테네,,,37.9,23.7333,28,,,,
17022,2002-04-15,,ZONGULDAK,,,41.45,31.8,137,,,,
17026,2002-04-15,,SINOP,,,42.0333,35.1667,32,,,,
17030,2002-04-15,,SAMSUN,,,41.2833,36.3,4,,,,
17034,2002-04-15,,GIRESUN,,,40.9167,38.3833,37,,,,
17040,2002-04-15,,RIZE,,,41.0333,40.5167,9,,,,
17045,2002-04-15,,ARTVIN,,,41.1833,41.8167,628,,,,
17050,2002-04-15,,EDIRNE,,,41.6667,26.5667,51,,,,
17056,2002-04-15,,TEKIRDAG,,,40.9833,27.55,3,,,,
17060,2002-04-15,,이스탄불,,,40.9667,28.8167,48,,,,
17062,2002-04-15,,이스탄불,,,40.9667,29.0833,33,,,,
17069,2002-04-15,,ADAPAZARI,,,40.7833,30.4167,30,,,,
17070,2002-04-15,,BOLU,,,40.7333,31.6,743,,,,
17074,2002-04-15,,KASTAMONU,,,41.3667,33.7833,800,,,,
17080,2002-04-15,,CANKIRI,,,40.6,33.6167,751,,,,
17084,2002-04-15,,CORUM,,,40.55,34.95,776,,,,
17086,2002-04-15,,TOKAT,,,40.3,36.5667,608,,,,
17088,2002-04-15,,GUMUSHANE,,,40.4667,39.4667,1219,,,,
17090,2002-04-15,,SIVAS,,,39.75,37.0167,1285,,,,
17092,2002-04-15,,ERZINCAN,,,39.7,39.5167,1153,,,,
17096,2002-04-15,,ERZURUM,,,39.95,41.1667,1755,,,,
17098,2002-04-15,,KARS,,,40.55,43.0833,1794,,,,
17099,2002-04-15,,AGRI,,,39.7333,43.05,1632,,,,
17112,2002-04-15,,CANAKKALE,,,40.1333,26.4,6,,,,
17116,2002-04-15,,BURSA,,,40.1833,29.0667,100,,,,
17130,2002-04-15,,앙카라,,,39.95,32.8833,891,,,,
17140,2002-04-15,,YOZGAT,,,39.8167,34.8,1298,,,,
17150,2002-04-15,,BALIKESIR,,,39.6167,27.9167,103,,,,
17155,2002-04-15,,KUTAHYA,,,39.4167,29.9667,969,,,,
17160,2002-04-15,,KIRSEHIR,,,39.15,34.1667,1000,,,,
17170,2002-04-15,,VAN,,,38.45,43.3167,1669,,,,
17188,2002-04-15,,USAK,,,38.6833,29.4,919,,,,
17190,2002-04-15,,AFYON,,,38.75,30.5333,1034,,,,
17193,2002-04-15,,NEVSEHIR,,,38.6167,34.7,1260,,,,
17195,2002-04-15,,KAYSERI/ERKILET,,,38.8167,35.4333,1055,,,,
17199,2002-04-15,,MALATYA/BOLGE,,,38.35,38.3167,948,,,,
17202,2002-04-15,,ELAZIG,,,38.6,39.2833,902,,,,
17203,2002-04-15,,BINGOL,,,38.8667,40.5,1177,,,,
17204,2002-04-15,,MUS,,,38.7333,41.5167,1320,,,,
17210,2002-04-15,,SIIRT,,,37.9167,41.95,890,,,,
17220,2002-04-15,,IZMIR/GUZELYALI,,,38.4333,27.1667,25,,,,
17234,2002-04-15,,AYDIN,,,37.85,27.85,55,,,,
17237,2002-04-15,,DENIZLI,,,37.7833,29.0833,425,,,,
17240,2002-04-15,,ISPARTA,,,37.75,30.55,997,,,,
17244,2002-04-15,,KONYA,,,37.9667,32.55,1032,,,,
17250,2002-04-15,,NIGDE,,,37.9667,34.6833,1208,,,,
17255,2002-04-15,,KAHRAMANMARAS,,,37.6,36.9333,572,,,,
17260,2002-04-15,,GAZIANTEP,,,37.0833,37.3667,705,,,,
17265,2002-04-15,,ADIYAMAN,,,37.75,38.2833,672,,,,
17270,2002-04-15,,SANLIURFA,,,37.1333,38.7667,549,,,,
17280,2002-04-15,,DIYARBAKIR,,,37.8833,40.2,687,,,,
17282,2002-04-15,,BATMAN,,,37.8833,41.1167,545,,,,
17285,2002-04-15,,HAKKARI,,,37.5667,43.7667,1728,,,,
17292,2002-04-15,,MUGLA,,,37.2167,28.3667,646,,,,
17300,2002-04-15,,ANTALYA,,,36.8667,30.7333,51,,,,
17340,2002-04-15,,MERSIN,,,36.8,34.6333,3,,,,
17351,2002-04-15,,ADANA/BOLGE,,,36.9833,35.35,27,,,,
17370,2002-04-15,,ISKENDERUN,,,36.5833,36.1667,4,,,,
17375,2002-04-15,,FINIKE,,,36.3,30.15,2,,,,
21229,2011-12-28,,울릉도,,대구(구 143),37.4554,131.1144,,,,,
22101,1996-07-01,,덕적도,,인천기상대(112),37.2361,126.0188,,,,,
22102,1996-07-01,,칠발도,,목포기상대(165),34.7933,125.7769,,,,,
22103,1997-05-01,,거문도,,광주지방기상청(156),34.0014,127.5014,,,,,
22104,1998-05-01,,거제도,,부산지방기상청(159),34.7667,128.9,,,,,
22105,2001-04-01,,동해,,강릉(구 105),37.5442,130,,,,,
22106,2008-11-15,,포항,,대구(구 143),36.35,129.7833,,,,,
22107,2008-11-15,,마라도,,제주지방기상청(184),33.0833,126.0333,,,,,
22108,2009-10-21,,외연도 ,,대전지방기상청(133),36.25,125.75,,,,,
22183,2013-06-21,,신안,,목포기상대(165),34.7333,126.2417,,,,,
22184,2014-01-14,,추자도,,제주지방기상청(184),33.7936,126.1411,,,,,
22185,2015-12-22,,인천,,인천기상대(112),37.0917,125.4289,,,,,
22186,2015-12-22,,부안,,전주기상대(146),35.6586,125.8139,,,,,
22187,2015-12-22,,서귀포,,제주지방기상청(184),33.1281,127.0228,,,,,
22188,2015-12-22,,통영,,부산지방기상청(159),34.3917,128.225,,,,,
22189,2015-12-22,,울산,,울산기상대(152),35.3453,129.8414,,,,,
22190,2015-12-09,,울진,,대구(구 143),36.9069,129.8744,,,,,
22191,2019-11-05,,서해170,,대전지방기상청(133),36.1333,124.0569,,,,,
22192,2019-11-02,,서해206,,광주지방기상청(156),34,123.2625,,,,,
22193,2019-12-09,2020-02-24,가거도,,광주지방기상청(156),34.0275,125.2147,,,,,
22194,2019-12-09,2020-02-24,홍도,,광주지방기상청(156),34.7467,125.2456,,,,,
22297,2020-02-24,,가거도,,광주지방기상청(156),34.0275,125.2147,,,,,
22298,2020-02-24,,홍도,,광주지방기상청(156),34.7467,125.2456,,,,,
22299,2020-11-25,,서해190,,광주지방기상청(156),35,124.13,,,,,
22300,2020-11-25,,남해239,,제주지방기상청(184),32.83,124.73,,,,,
22301,2021-09-15,,남해465,,제주지방기상청(184),31.6667,126.4,,,,,
22302,2021-09-15,,동해78,,대구(구 143),36.9667,130.5167,,,,,
22303,2021-08-27,,풍도,,,37.16,126.41,,,,,
22441,2016-12-20,,독도,,대구(구 143),37.2372,131.8694,,,,,
22441,2011-11-15,2016-12-20,독도,,대구(구 143),37.2386,131.8714,,,,,
22442,2010-12-27,,혈암,,대구(구 143),37.5414,130.8542,,,,,
22443,2010-12-27,,구암,,대구(구 143),37.4789,130.8044,,,,,
22444,2010-12-28,,신진도,,,36.6068,126.1261,,,,,
22445,2010-12-26,,삽시도,,대전지방기상청(133),36.37,126.335,,,,,
22446,2010-12-29,2016-01-15,말도,,전주기상대(146),35.8559,126.3126,,,,,
22447,2010-12-28,2020-11-16,옥도,,목포기상대(165),34.6928,126.0556,,,,,
22448,2010-12-28,2016-06-09,하납덕도,,목포기상대(165),34.7667,126.2078,,,,,
22449,2010-12-24,,진도,,광주지방기상청(156),34.4425,126.0569,,,,,
22450,2016-12-30,,두미도,,부산지방기상청(159),34.71,128.1492,,,,,
22450,2010-12-29,2016-12-25,두미도,,부산지방기상청(159),34.7444,128.175,,,,,
22451,2011-12-30,,연곡,,강릉(구 105),37.8674,128.8856,,,,,
22452,2011-12-30,2020-12-04,죽변,,대구(구 143),37.1041,129.3893,,,,,
22453,2011-12-30,2020-12-04,구룡포,,대구(구 143),35.9978,129.5861,,,,,
22454,2011-12-30,,장안,,부산지방기상청(159),35.2958,129.2883,,,,,
22455,2011-12-30,,해금강,,부산지방기상청(159),34.7358,128.6908,,,,,
22456,2011-12-30,,청산도,,광주지방기상청(156),34.1381,126.7442,,,,,
22457,2011-12-30,,제주항,,제주지방기상청(184),33.5253,126.4939,,,,,
22458,2011-12-30,,중문,,제주지방기상청(184),33.2254,126.3931,,,,,
22459,2018-09-17,,오륙도,,부산지방기상청(159),35.095,129.1283,,,,,
22459,2011-12-30,2018-09-17,북항,,부산지방기상청(159),35.095,129.1283,,,,,
22460,2018-09-17,,다대포,,부산지방기상청(159),35.0224,128.9561,,,,,
22460,2011-12-30,2018-09-17,남항,,부산지방기상청(159),35.0224,128.9561,,,,,
22461,2012-11-30,,이작도,,인천기상대(112),37.1551,126.2007,,,,,
22462,2012-11-30,2016-06-09,안마도,,광주지방기상청(156),35.3477,126.0142,,,,,
22463,2012-11-30,2013-04-19,고성,,강릉(구 105),38.2582,128.5917,,,,,
22464,2012-11-30,,울릉읍,,대구(구 143),37.4714,130.9003,,,,,
22465,2012-11-30,,후포,,대구(구 143),36.7192,129.4881,,,,,
22466,2012-11-30,,금오도,,광주지방기상청(156),34.5667,127.7767,,,,,
22467,2012-11-30,,한산도,,부산지방기상청(159),34.7022,128.4961,,,,,
22468,2012-11-30,,추자도,,제주지방기상청(184),33.9731,126.2783,,,,,
22469,2012-11-30,,우도,,제주지방기상청(184),33.5222,126.9667,,,,,
22470,2012-12-17,2021-08-20,풍도,,인천기상대(112),37.1167,126.375,,,,,
22471,2013-04-19,,토성,,강릉(구 105),38.2773,128.5757,,,,,
22472,2013-09-13,,자월도,,인천기상대(112),37.3044,126.1581,,,,,
22473,2013-09-13,,서천,,대전지방기상청(133),36.1669,126.3328,,,,,
22474,2013-09-13,,군산,,전주기상대(146),35.8881,126.4256,,,,,
22475,2013-07-27,,영광,,광주지방기상청(156),35.4358,126.1764,,,,,
22476,2013-08-14,,가파도,,제주지방기상청(184),33.1626,126.2639,,,,,
22477,2013-10-07,,노화도,,광주지방기상청(156),34.2417,126.4917,,,,,
22478,2013-09-13,,고흥,,광주지방기상청(156),34.3753,127.1786,,,,,
22479,2021-01-22,,맹방,,강릉(구 105),37.4017,129.2292,,,,,
22479,2013-08-13,2021-01-22,삼척,,강릉(구 105),37.4017,129.2292,,,,,
22480,2014-06-25,2014-06-27,맹골수도,,광주지방기상청(156),34.1234,125.563,,,,,
22481,2014-06-27,,맹골수도,,광주지방기상청(156),34.2093,125.9547,,,,,
22483,2015-01-01,,간절곶,,울산기상대(152),35.367,129.375,,,,,
22484,2015-01-01,,잠도,,창원기상대(155),35.058,128.681,,,,,
22485,2015-01-01,,소매물도,,부산지방기상청(159),34.621,128.538,,,,,
22486,2015-01-01,,협재,,제주지방기상청(184),33.4005,126.2091,,,,,
22487,2015-05-20,,천수만,,,36.4672,126.4394,,,,,
22488,2015-10-13,,안면도,,,36.5369,126.2981,,,,,
22489,2015-10-13,,대치마도,,목포기상대(165),35.0175,126.0319,,,,,
22490,2015-10-13,,월포,,대구(구 143),36.2169,129.4017,,,,,
22491,2015-10-13,,김녕,,제주지방기상청(184),33.5817,126.7636,,,,,
22492,2016-01-15,,비안도,,전주기상대(146),35.7404,126.3523,,,,,
22493,2016-06-09,,자은,,목포기상대(165),34.9192,125.8681,,,,,
22494,2016-06-09,,낙월,,광주지방기상청(156),35.2006,126.2103,,,,,
22495,2016-06-17,,신산,,제주지방기상청(184),33.3778,126.9058,,,,,
22496,2016-12-05,,장봉도,,인천기상대(112),37.4914,126.3542,,,,,
22497,2016-12-05,,변산,,전주기상대(146),35.6592,126.4592,,,,,
22498,2016-12-05,,남해,,부산지방기상청(159),34.6964,127.9925,,,,,
22499,2016-12-12,,연화도,,부산지방기상청(159),34.6672,128.3847,,,,,
22500,2016-12-31,,조도,,전주기상대(146),34.2872,126.1153,,,,,
22501,2017-11-09,,사량도,,부산지방기상청(159),34.8608,128.1398,,,,,
22502,2017-11-20,,나로도,,광주지방기상청(156),34.4322,127.5894,,,,,
22503,2017-12-01,,불무도,,광주지방기상청(156),34.3178,126.1742,,,,,
22504,2017-11-16,,위도,,광주지방기상청(156),35.6584,126.261,,,,,
22505,2017-11-06,,영락,,제주지방기상청(184),33.2386,126.1947,,,,,
22507,2018-11-01,,초도,,광주지방기상청(156),34.1511,127.2181,,,,,
22509,2019-12-20,,장안퇴,,대전지방기상청(133),37.0336,126.2831,,,,,
22511,2021-01-26,,기장,,부산지방기상청(159),35.2222,129.2833,,,,,
22512,2021-01-26,,지심도,,부산지방기상청(159),34.8278,128.775,,,,,
22513,2021-01-26,,이수도,,부산지방기상청(159),34.9717,128.7583,,,,,
22514,2021-01-26,,구엄,,제주지방기상청(184),33.521,126.3749,,,,,
22515,2021-01-26,,위미,,제주지방기상청(184),33.2237,126.7112,,,,,
22516,2021-01-26,,신창,,제주지방기상청(184),33.3669,126.1089,,,,,
22517,2021-01-26,,하도,,제주지방기상청(184),33.5608,126.9298,,,,,
22518,2021-01-26,,당사,,울산기상대(152),35.5778,129.5028,,,,,
22519,2021-01-26,,고성,,강릉(구 105),38.3172,128.6392,,,,,
22520,2021-01-26,,강릉,,강릉(구 105),37.7983,129.0608,,,,,
22521,2021-01-26,,삼척,,강릉(구 105),37.4017,129.4467,,,,,
22522,2021-01-26,,연평도,,,37.6194,125.6483,,,,,
22523,2020-12-04,,죽변,,대구(구 143),37.1028,129.4594,,,,,
22524,2020-12-04,,구룡포,,대구(구 143),35.9678,129.5986,,,,,
22601,2009-01-01,2010-12-02,하납덕도,,목포기상대(165),34.461,126.1248,,,,,
22602,2009-01-01,2010-12-02,옥도,,목포기상대(165),34.4156,126.0336,,,,,
26038,2002-04-15,,탈린,,,59.3833,24.5833,,,,,
26063,2002-04-15,,상페테르부르크,,,59.9667,30.3,,,,,
26214,2002-04-15,,VILSANDI,,,58.3833,21.8167,,,,,
26242,2002-04-15,,TARTU,,,58.3,26.7333,,,,,
26554,2002-04-15,,VERHNEDVINSK,,,55.8167,27.95,,,,,
26666,2002-04-15,,VITEBSK,,,55.1667,30.2167,,,,,
26825,2002-04-15,,GRODNO,,,53.6,24.05,,,,,
26850,2002-04-15,,민스크,,,53.9333,27.6333,,,,,
26863,2002-04-15,,MOGILEV,,,53.95,30.0667,,,,,
26941,2002-04-15,,BARANOVICI,,,53.1167,26,,,,,
26951,2002-04-15,,SLUCK,,,53.0333,27.55,,,,,
27612,2002-04-15,,모스코바,,,55.8333,37.6167,,,,,
31960,2002-04-15,,블라디보스톡,,,43.1167,131.9333,,,,,
33008,2002-04-15,,BREST,,,52.1167,23.6833,,,,,
33019,2002-04-15,,PINSK,,,52.1167,26.1167,,,,,
33036,2002-04-15,,MOZYR',,,51.95,29.1667,,,,,
33038,2002-04-15,,VASILEVICI,,,52.25,29.8333,,,,,
33041,2002-04-15,,GOMEL',,,52.4,30.95,,,,,
33345,2002-04-15,,키에프,,,50.4,30.5667,166,,,,
35188,2002-04-15,,아스타나,,,51.1333,71.3667,,,,,
36870,2002-04-15,,알마티,,,43.2333,76.9333,,,,,
37545,2007-01-01,,TBILISI,,,41.75,44.7667,,,,,
37788,2002-04-15,,예레반,,,42.15,44.3833,,,,,
37851,2002-04-15,,바쿠,,,40.4167,49.7833,81,,,,
38457,2002-04-15,,타시켄트,,,41.2667,69.2667,,,,,
40080,2002-04-15,,다마스커스,,,33.4167,36.5167,608,,,,
40153,2007-01-01,,HAR-KNAAN (ZEFAT),,,32.9667,35.5,,,,,
40176,2002-04-15,,텔아비브,,,32.1,34.7833,,,,,
40179,2002-04-15,,BET DAGAN,,,32,34.8167,,,,,
40180,2002-04-15,,텔아비브,,,32,34.9,40,,,,
40190,2007-01-01,,BEER SHEVA CITY,,,31.25,34.8,280,,,,
40199,2002-04-15,,EILAT,,,29.55,34.95,12,,,,
40250,2002-04-15,,H-4 'IRWAISHED',,,32.5,38.2,,,,,
40260,2002-04-15,,H-5 'SAFAWI',,,32.2,37.1333,674,,,,
40265,2002-04-15,,MAFRAQ,,,32.3667,36.25,683,,,,
40270,2002-04-15,,암만,,,31.9833,35.9833,778,,,,
40296,2002-04-15,,GHOR SAFI,,,31.0333,35.4667,,,,,
40310,2002-04-15,,마안,,,30.1667,35.7833,,,,,
40405,2002-04-15,,GASSIM,,,26.3,43.7667,648,,,,
40438,2002-04-15,,리야드,,,24.7,46.7333,635,,,,
40582,2002-04-15,,쿠웨이트,,,29.2167,47.9833,,,,,
40605,2002-04-15,,ZAKHO,,,37.1333,42.6833,,,,,
40754,2002-04-15,,테헤란,,,35.6833,51.35,1204,,,,
40948,2002-04-15,,카불,,,34.55,69.2167,,,,,
41024,2002-04-15,,제다,,,21.7,39.1833,15,,,,
41170,2002-04-15,,도하,,,25.25,51.5667,11,,,,
41194,2002-04-15,,두바이,,,25.25,55.3333,8,,,,
41196,2002-04-15,,SHARJAH INTER. AIRPORT,,,25.3333,55.5167,35,,,,
41241,2007-01-01,,KHASAB AIRPORT,,,26.1667,56.2333,3,,,,
41242,2002-04-15,,DIBA *,,,25.6167,56.25,20,,,,
41244,2002-04-15,,BURAIMI,,,24.2333,55.7833,299,,,,
